0.00012493	0.00011549	0.00010721	0.00010318	9.6531e-05	9.3898e-05	9.0803e-05	8.9111e-05	8.9634e-05	8.7688e-05	9.047e-05	9.3637e-05	9.9165e-05	0.00011909	0.00012717	0.00016133	0.0002196	0.00025607	0.00025526	0.00012931	9.8403e-05
0.00012394	0.00011589	0.00010779	0.00010247	9.7508e-05	9.3169e-05	9.0916e-05	8.8583e-05	8.6515e-05	9.0857e-05	8.8862e-05	9.3442e-05	0.0001069	0.00010689	0.0001368	0.00013829	0.00020189	0.00018503	0.00016244	0.00033374	9.3692e-05
0.00012121	0.00011457	0.0001069	0.00010225	9.6814e-05	9.3165e-05	9.0361e-05	8.7921e-05	8.7501e-05	8.7583e-05	8.8405e-05	9.9744e-05	0.00010788	0.0001007	0.00011522	0.00019385	0.00013823	0.00018927	0.00030234	0.00011059	3.6891e-05
0.00012181	0.00011337	0.00010745	0.00010162	9.7623e-05	9.3361e-05	9.1305e-05	9.023e-05	8.7351e-05	8.5956e-05	8.8766e-05	9.2677e-05	0.00010574	0.00011463	0.00013256	0.00012397	0.00017391	0.00025968	0.00026411	0.00015674	0.00034967
0.00011683	0.00011223	0.00010655	9.9472e-05	9.7673e-05	9.3871e-05	9.1165e-05	8.7828e-05	8.8145e-05	8.9184e-05	9.1459e-05	9.7333e-05	9.9066e-05	0.00011475	0.00015466	0.00017606	0.00022332	0.00029687	0.00020339	9.4597e-05	0.00010546
0.00011665	0.00011212	0.00010456	9.9451e-05	9.5483e-05	9.3828e-05	9.0173e-05	8.8156e-05	9.0517e-05	8.7054e-05	9.2307e-05	9.021e-05	0.00010533	0.00010742	0.00014961	0.00015601	0.00020602	0.00016297	0.00011311	0.00041998	0.00019245
0.00011377	0.00010793	0.00010365	9.9817e-05	9.5181e-05	9.0683e-05	9.1222e-05	8.7308e-05	8.7646e-05	8.4204e-05	8.5684e-05	9.2671e-05	0.00010398	0.00010629	0.00015122	0.00016068	0.00016749	0.00014391	0.00026688	0.00018566	0.00028337
0.00011073	0.00010513	0.00010013	9.7172e-05	9.1798e-05	8.9654e-05	8.7459e-05	8.5925e-05	8.7122e-05	8.7377e-05	9.0766e-05	9.4496e-05	0.00010812	0.00011509	0.00015107	0.0001551	0.00020886	0.00027997	0.00032731	0.0001534	4.5726e-05
0.00010687	9.9722e-05	9.6674e-05	9.3583e-05	8.9886e-05	8.7905e-05	8.5394e-05	8.4207e-05	8.4067e-05	8.594e-05	8.8201e-05	9.1255e-05	9.9361e-05	0.00011963	0.00013682	0.00016027	0.00018658	0.00020695	0.00027715	7.2828e-05	6.4128e-05
9.9907e-05	9.8746e-05	9.3591e-05	8.8129e-05	8.7158e-05	8.5031e-05	8.1039e-05	8.2346e-05	8.3405e-05	8.6646e-05	8.8047e-05	9.4903e-05	9.9952e-05	0.00011085	0.00013727	0.00014577	0.0001874	0.00030411	0.00030989	0.00037529	9.9038e-05
9.2573e-05	9.0594e-05	9.0884e-05	7.8809e-05	7.7668e-05	8.096e-05	7.8311e-05	7.9075e-05	7.9549e-05	8.0814e-05	8.6833e-05	8.9977e-05	0.00011353	0.00011208	0.00012991	0.00014447	0.00022361	0.0002461	0.0003159	0.0001643	0.000721
0.00011377	8.8491e-05	8.36e-05	6.637e-05	8.4719e-05	6.912e-05	7.0211e-05	7.5733e-05	7.6806e-05	7.8931e-05	8.3925e-05	8.5653e-05	0.00010169	0.00011447	0.00013457	0.00015063	0.00014651	0.0001748	0.00021664	0.00010325	0.00035392
0.00016003	0.00010795	0.00011313	8.5159e-05	5.5165e-05	6.1292e-05	6.2432e-05	6.381e-05	6.8678e-05	7.1642e-05	8.242e-05	8.8285e-05	9.1067e-05	0.00011064	9.3564e-05	0.0001444	0.00016915	0.00019509	0.00016309	0.00045866	0.00012146
